id,name,gender,birth_date,birth_country,wikipedia_link,prize_category,prize_motivation,prize_year,affiliation_country,min_prize_year,min_prize_date,age_at_prize,this_year,uniform,image_source
833,Martti Ahtisaari,male,1937-06-23,Finland,https://en.wikipedia.org/wiki/Martti_Ahtisaari,Peace,"for his important efforts, on several continents and over more than three decades, to resolve international conflicts",2008,Finland,2008,2008-12-10,71,FALSE,0,NA
754,Masatoshi Koshiba,male,1926-09-19,Japan,https://en.wikipedia.org/wiki/Masatoshi_Koshiba,Physics,"for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos",2002,Japan,2002,2002-12-10,76,FALSE,0,NA
702,Maurice Allais,male,1911-05-31,France,https://en.wikipedia.org/wiki/Maurice_Allais,Economic Sciences,for his pioneering contributions to the theory of markets and efficient utilization of resources,1988,France,1988,1988-12-10,77,FALSE,0,NA
581,Count Maurice (Mooris) Polidore Marie Bernhard Maeterlinck,male,1862-08-29,Belgium,https://en.wikipedia.org/wiki/Maurice_Maeterlinck,Literature,"in appreciation of his many-sided literary activities, and especially of his dramatic works, which are distinguished by a wealth of imagination and by a poetic fancy, which reveals, sometimes in the guise of a fairy tale, a deep inspiration, while in a mysterious way they appeal to the readers' own feelings and stimulate their imaginations",1911,Belgium,1911,1911-12-10,49,FALSE,0,NA
374,Maurice Hugh Frederick Wilkins,male,1916-12-15,New Zealand,https://en.wikipedia.org/wiki/Maurice_Wilkins,Physiology or Medicine,for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material,1962,United Kingdom,1962,1962-12-10,45,FALSE,0,NA
61,Max Born,male,1882-12-11,Poland,https://en.wikipedia.org/wiki/Max_Born,Physics,"for his fundamental research in quantum mechanics, especially for his statistical interpretation of the wavefunction",1954,United Kingdom,1954,1954-12-10,71,FALSE,0,NA
391,Max Delbrück,male,1906-09-04,Germany,https://en.wikipedia.org/wiki/Max_Delbrück,Physiology or Medicine,for their discoveries concerning the replication mechanism and the genetic structure of viruses,1969,USA,1969,1969-12-10,63,FALSE,0,NA
226,Max Ferdinand Perutz,male,1914-05-19,Austria,https://en.wikipedia.org/wiki/Max_Perutz,Chemistry,for their studies of the structures of globular proteins,1962,United Kingdom,1962,1962-12-10,48,FALSE,0,NA
23,Max Karl Ernst Ludwig Planck,male,1858-04-23,Germany,https://en.wikipedia.org/wiki/Max_Planck,Physics,in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta,1918,Germany,1918,1918-12-10,60,FALSE,0,NA
352,Max Theiler,male,1899-01-30,South Africa,https://en.wikipedia.org/wiki/Max_Theiler,Physiology or Medicine,for his discoveries concerning yellow fever and how to combat it,1951,USA,1951,1951-12-10,52,FALSE,0,NA
19,Max von Laue,male,1879-10-09,Germany,https://en.wikipedia.org/wiki/Max_von_Laue,Physics,for his discovery of the diffraction of X-rays by crystals,1914,Germany,1914,1914-12-10,35,FALSE,0,NA
904,May-Britt Moser,female,1963-01-04,Norway,https://en.wikipedia.org/wiki/May-Britt_Moser,Physiology or Medicine,for their discoveries of cells that constitute a positioning system in the brain,2014,Norway,2014,2014-12-10,51,FALSE,0,NA
225,Melvin Calvin,male,1911-04-08,USA,https://en.wikipedia.org/wiki/Melvin_Calvin,Chemistry,for his research on the carbon dioxide assimilation in plants,1961,USA,1961,1961-12-10,50,FALSE,0,NA
133,Melvin Schwartz,male,1932-11-02,USA,https://en.wikipedia.org/wiki/Melvin_Schwartz,Physics,for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino,1988,USA,1988,1988-12-10,56,FALSE,0,NA
539,Menachem Begin,male,1913-08-16,Belarus,https://en.wikipedia.org/wiki/Menachem_Begin,Peace,for jointly having negotiated peace between Egypt and Israel in 1978,1978,Israel,1978,1978-12-10,65,FALSE,0,NA
705,Merton H. Miller,male,1923-05-16,USA,https://en.wikipedia.org/wiki/Merton_Miller,Economic Sciences,for their pioneering work in the theory of financial economics,1990,USA,1990,1990-12-10,67,FALSE,0,NA
986,Michael Houghton,male,NA,United Kingdom,https://en.wikipedia.org/wiki/Michael_Houghton_(virologist),Physiology or Medicine,for the discovery of Hepatitis C virus,2020,Canada,2020,2020-12-10,NA,FALSE,0,NA
984,Michael Kremer,male,1964-11-12,USA,https://en.wikipedia.org/wiki/Michael_Kremer,Economic Sciences,for their experimental approach to alleviating global poverty,2019,USA,2019,2019-12-10,55,FALSE,0,NA
890,Michael Levitt,male,1947-05-09,South Africa,https://en.wikipedia.org/wiki/Michael_Levitt,Chemistry,for the development of multiscale models for complex chemical systems,2013,USA,2013,2013-12-10,66,FALSE,0,NA
939,Michael Rosbash,male,1944-03-07,USA,https://en.wikipedia.org/wiki/Michael_Rosbash,Physiology or Medicine,for their discoveries of molecular mechanisms controlling the circadian rhythm,2017,USA,2017,2017-12-10,73,FALSE,0,NA
432,Michael S. Brown,male,1941-04-13,USA,https://en.wikipedia.org/wiki/Michael_Stuart_Brown,Physiology or Medicine,for their discoveries concerning the regulation of cholesterol metabolism,1985,USA,1985,1985-12-10,44,FALSE,0,NA
279,Michael Smith,male,1932-04-26,United Kingdom,https://en.wikipedia.org/wiki/Michael_Smith_(chemist),Chemistry,"for his fundamental contributions to the establishment of oligonucleotide-based, site-directed mutagenesis and its development for protein studies",1993,Canada,1993,1993-12-10,61,FALSE,0,NA
940,Michael W. Young,male,1949-03-28,USA,https://en.wikipedia.org/wiki/Michael_W._Young,Physiology or Medicine,for their discoveries of molecular mechanisms controlling the circadian rhythm,2017,USA,2017,2017-12-10,68,FALSE,0,NA
974,Michel Mayor,male,1942-01-12,Switzerland,https://en.wikipedia.org/wiki/Michel_Mayor,Physics,for the discovery of an exoplanet orbiting a solar-type star,2019,Switzerland,2019,2019-12-10,77,FALSE,0,NA
641,Miguel Angel Asturias,male,1899-10-19,Guatemala,https://en.wikipedia.org/wiki/Miguel_Ángel_Asturias,Literature,"for his vivid literary achievement, deep-rooted in the national traits and traditions of Indian peoples of Latin America",1967,Guatemala,1967,1967-12-10,68,FALSE,0,NA
552,Mikhail Sergeyevich Gorbachev,male,1931-03-02,Russia,https://en.wikipedia.org/wiki/Mikhail_Gorbachev,Peace,for the leading role he played in the radical changes in East-West relations,1990,Russia,1990,1990-12-10,59,FALSE,0,NA
638,Mikhail Aleksandrovich Sholokhov,male,1905-05-24,Russia,https://en.wikipedia.org/wiki/Mikhail_Sholokhov,Literature,"for the artistic power and integrity with which, in his epic of the Don, he has given expression to a historic phase in the life of the Russian people",1965,Russia,1965,1965-12-10,60,FALSE,0,NA
688,Milton Friedman,male,1912-07-31,USA,https://en.wikipedia.org/wiki/Milton_Friedman,Economic Sciences,"for his achievements in the fields of consumption analysis, monetary history and theory and for his demonstration of the complexity of stabilization policy",1976,USA,1976,1976-12-10,64,FALSE,0,NA
880,Mo Yan,male,1955-02-02,China,https://en.wikipedia.org/wiki/Mo_Yan,Literature,"who with hallucinatory realism merges folk tales, history and the contemporary",2012,China,2012,2012-12-10,57,FALSE,0,NA
798,Mohamed ElBaradei,male,1942-06-17,Egypt,https://en.wikipedia.org/wiki/Mohamed_ElBaradei,Peace,for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way,2005,Egypt,2005,2005-12-10,63,FALSE,0,NA
540,Mother Teresa ,female,1910-08-26,North Macedonia,https://en.wikipedia.org/wiki/Mother_Teresa,Peace,for her work for bringing help to suffering humanity,1979,India,1979,1979-12-10,69,FALSE,0,NA
809,Muhammad Yunus,male,1940-06-28,Bangladesh,https://en.wikipedia.org/wiki/Muhammad_Yunus,Peace,for their efforts to create economic and social development from below,2006,Bangladesh,2006,2006-12-10,66,FALSE,0,NA
90,Murray Gell-Mann,male,1929-09-15,USA,https://en.wikipedia.org/wiki/Murray_Gell-Mann,Physics,for his contributions and discoveries concerning the classification of elementary particles and their interactions,1969,USA,1969,1969-12-10,40,FALSE,0,NA
718,Myron S. Scholes,male,1941-07-01,Canada,https://en.wikipedia.org/wiki/Myron_Scholes,Economic Sciences,for a new method to determine the value of derivatives,1997,USA,1997,1997-12-10,56,FALSE,0,NA
967,Nadia Murad Basee Taha,female,1993-01-01,Iraq,https://en.wikipedia.org/wiki/Nadia_Murad,Peace,for their efforts to end the use of sexual violence as a weapon of war and armed conflict,2018,,2018,2018-12-10,25,FALSE,0,NA
668,Nadine Gordimer,female,1923-11-20,South Africa,https://en.wikipedia.org/wiki/Nadine_Gordimer,Literature,who through her magnificent epic writing has - in the words of Alfred Nobel - been of very great benefit to humanity,1991,South Africa,1991,1991-12-10,68,FALSE,0,NA
665,Naguib Mahfouz,male,1911-12-11,Egypt,https://en.wikipedia.org/wiki/Naguib_Mahfouz,Literature,"who, through works rich in nuance - now clear-sightedly realistic, now evocatively ambiguous - has formed an Arabian narrative art that applies to all mankind",1988,Egypt,1988,1988-12-10,76,FALSE,0,NA
495,Lars Olof Jonathan (Nathan) Söderblom,male,1866-01-15,Sweden,https://en.wikipedia.org/wiki/Nathan_Söderblom,Peace,for promoting Christian unity and helping create 'that new attitude of mind which is necessary if peace between nations is to become reality',1930,Sweden,1930,1930-12-10,64,FALSE,0,NA
640,Nelly Sachs,female,1891-12-10,Germany,https://en.wikipedia.org/wiki/Nelly_Sachs,Literature,"for her outstanding lyrical and dramatic writing, which interprets Israel's destiny with touching strength ",1966,Sweden,1966,1966-12-10,74,FALSE,0,NA
555,Nelson Rolihlahla Mandela,male,1918-07-18,South Africa,https://en.wikipedia.org/wiki/Nelson_Mandela,Peace,"for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new  democratic South Africa",1993,South Africa,1993,1993-12-10,75,FALSE,0,NA
497,Nicholas Murray Butler,male,1862-04-02,USA,https://en.wikipedia.org/wiki/Nicholas_Murray_Butler,Peace,for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind,1931,USA,1931,1931-12-10,69,FALSE,0,NA
118,Nicolaas Bloembergen,male,1920-03-11,the Netherlands,https://en.wikipedia.org/wiki/Nicolaas_Bloembergen,Physics,for their contribution to the development of laser spectroscopy,1981,USA,1981,1981-12-10,61,FALSE,0,NA
82,Nicolay Gennadiyevich Basov,male,1922-12-14,Russia,https://en.wikipedia.org/wiki/Nikolay_Basov,Physics,"for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle",1964,Russia,1964,1964-12-10,41,FALSE,0,NA
27,Niels Henrik David Bohr,male,1885-10-07,Denmark,https://en.wikipedia.org/wiki/Niels_Bohr,Physics,for his services in the investigation of the structure of atoms and of the radiation emanating from them,1922,Denmark,1922,1922-12-10,37,FALSE,0,NA
429,Niels K. Jerne,male,1911-12-23,United Kingdom,https://en.wikipedia.org/wiki/Niels_Kaj_Jerne,Physiology or Medicine,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,1984,Switzerland,1984,1984-12-10,72,FALSE,0,NA
295,Niels Ryberg Finsen,male,1860-12-15,Faroe Islands (Denmark),https://en.wikipedia.org/wiki/Niels_Ryberg_Finsen,Physiology or Medicine,"in recognition of his contribution to the treatment of diseases, especially lupus vulgaris, with concentrated light radiation, whereby he has opened a new avenue for medical science",1903,Denmark,1903,1903-12-10,42,FALSE,0,NA
402,Nikolaas Tinbergen,male,1907-04-15,the Netherlands,https://en.wikipedia.org/wiki/Nikolaas_Tinbergen,Physiology or Medicine,for their discoveries concerning organization and elicitation of individual and social behaviour patterns,1973,United Kingdom,1973,1973-12-10,66,FALSE,0,NA
220,Nikolay Nikolaevich Semenov,male,1896-04-03,Russia,https://en.wikipedia.org/wiki/Nikolay_Semyonov,Chemistry,for their researches into the mechanism of chemical reactions,1956,Russia,1956,1956-12-10,60,FALSE,0,NA
528,Norman Ernest Borlaug,male,1914-03-25,USA,https://en.wikipedia.org/wiki/Norman_Borlaug,Peace,for having given a well-founded hope - the green revolution,1970,USA,1970,1970-12-10,56,FALSE,0,NA
135,Norman F. Ramsey,male,1915-08-27,USA,"https://en.wikipedia.org/wiki/Norman_Foster_Ramsey,_Jr.",Physics,for the invention of the separated oscillatory fields method and its use in the hydrogen maser and other atomic clocks,1989,USA,1989,1989-12-10,74,FALSE,0,NA
196,Walter Norman Haworth,male,1883-03-19,United Kingdom,https://en.wikipedia.org/wiki/Norman_Haworth,Chemistry,for his investigations on carbohydrates and vitamin C,1937,United Kingdom,1937,1937-12-10,54,FALSE,0,NA
667,Octavio Paz,male,1914-03-31,Mexico,https://en.wikipedia.org/wiki/Octavio_Paz,Literature,"for impassioned writing with wide horizons, characterized by sensuous intelligence and humanistic integrity",1990,Mexico,1990,1990-12-10,76,FALSE,0,NA
238,Odd Hassel,male,1897-05-17,Norway,https://en.wikipedia.org/wiki/Odd_Hassel,Chemistry,for their contributions to the development of the concept of conformation and its application in chemistry,1969,Norway,1969,1969-12-10,72,FALSE,0,NA
655,Odysseus Elytis,male,1911-11-02,Greece,https://en.wikipedia.org/wiki/Odysseas_Elytis,Literature,"for his poetry, which, against the background of Greek tradition, depicts with sensuous strength and intellectual clear-sightedness modern man's struggle for freedom and creativeness",1979,Greece,1979,1979-12-10,68,FALSE,0,NA
979,Olga Tokarczuk,female,1962-01-29,Poland,https://en.wikipedia.org/wiki/Olga_Tokarczuk,Literature,for a narrative imagination that with encyclopedic passion represents the crossing of boundaries as a form of life,2018,Poland,2018,2018-12-10,56,FALSE,0,NA
847,Oliver E. Williamson,male,1932-09-27,USA,https://en.wikipedia.org/wiki/Oliver_E._Williamson,Economic Sciences,"for his analysis of economic governance, especially the boundaries of the firm",2009,USA,2009,2009-12-10,77,FALSE,0,NA
935,Oliver Hart,male,1948-10-09,United Kingdom,https://en.wikipedia.org/wiki/Oliver_Hart_(economist),Economic Sciences,for their contributions to contract theory,2016,USA,2016,2016-12-10,68,FALSE,0,NA
813,Oliver Smithies,male,1925-06-23,United Kingdom,https://en.wikipedia.org/wiki/Oliver_Smithies,Physiology or Medicine,for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells,2007,USA,2007,2007-12-10,82,FALSE,0,NA
808,Orhan Pamuk,male,1952-06-07,Turkey,https://en.wikipedia.org/wiki/Orhan_Pamuk,Literature,who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures,2006,Turkey,2006,2006-12-10,54,FALSE,0,NA
829,Osamu Shimomura,male,1928-08-27,Japan,https://en.wikipedia.org/wiki/Osamu_Shimomura,Chemistry,"for the discovery and development of the green fluorescent protein, GFP",2008,USA,2008,2008-12-10,80,FALSE,0,NA
549,Oscar Arias Sánchez,male,1940-09-13,Costa Rica,https://en.wikipedia.org/wiki/Óscar_Arias,Peace,for his work for lasting peace in Central America,1987,Costa Rica,1987,1987-12-10,47,FALSE,0,NA
210,Otto Paul Hermann Diels,male,1876-01-23,Germany,https://en.wikipedia.org/wiki/Otto_Diels,Chemistry,for their discovery and development of the diene synthesis,1950,Germany,1950,1950-12-10,74,FALSE,0,NA
202,Otto Hahn,male,1879-03-08,Germany,https://en.wikipedia.org/wiki/Otto_Hahn,Chemistry,for his discovery of the fission of heavy nuclei,1944,Germany,1944,1944-12-10,65,FALSE,0,NA
331,Otto Loewi,male,1873-06-03,Germany,https://en.wikipedia.org/wiki/Otto_Loewi,Physiology or Medicine,for their discoveries relating to chemical transmission of nerve impulses,1936,Austria,1936,1936-12-10,63,FALSE,0,NA
312,Otto Fritz Meyerhof,male,1884-04-12,Germany,https://en.wikipedia.org/wiki/Otto_Fritz_Meyerhof,Physiology or Medicine,for his discovery of the fixed relationship between the consumption of oxygen and the metabolism of lactic acid in the muscle,1922,Germany,1922,1922-12-10,38,FALSE,0,NA
